w1_win,w1_block,w1_neutral,w2_win,w2_lose,w2_invalid,w2_neutral,w3_win,w3_lose,w3_invalid,w3_neutral,score
0.9882030641438597,0.8600381787870685,0.6757555700610616,0.7019339989809886,0.1944252694307953,0.03749205060701219,0.49240439663549346,0.7030631631269557,0.22774699360169734,0.13006537972707738,0.6379690590271758,228
0.9685808201342326,0.8469089112205276,0.4508746839794213,0.9047767862545457,0.17623331148941368,0.059199269702323525,0.6034460821207216,0.8848747978343864,0.27518949098955997,0.17956280502383115,0.5175482223865174,228
0.8710363440312605,0.8665121543956166,0.5372707711455063,0.917376729059162,0.14695846413219843,0.13445757273674008,0.5695467484317038,0.7163873709421675,0.3582439357366814,0.11944255109410927,0.6163808743656272,228
0.8910636835506324,0.8106417342614787,0.5261676843335843,0.7307229083430172,0.26252162742118706,0.12941717442448128,0.514891106292781,0.9499031171531293,0.22015168182597059,0.04489990203162733,0.6458373915233036,228
0.9622936305428751,0.7788959987699188,0.40187304927825634,0.7800406076785488,0.17407846284240924,0.0745189539176933,0.518258343603967,0.7079320182465996,0.21866604544001136,0.13289706396906004,0.6461627652790194,228
0.91134808403771,0.8629783316016797,0.5696349506613044,0.8591554613602538,0.3439982850766375,0.14440206062990338,0.5475182834125152,0.8775782649037623,0.3294923237141181,0.13834018716582366,0.5473950157026157,227
0.918334862437177,0.7890055466497496,0.5607834710005959,0.8641180105385181,0.1425250041176788,0.02820171163124107,0.4081436291921488,0.7354220176605815,0.3242264921269868,0.14664236920306736,0.6749373659331244,227
0.8751191254669772,0.7870721712158387,0.40086641851333116,0.9188276852776278,0.24452613770357673,0.08169872092431064,0.5640211748988653,0.8868667533966694,0.2975414261988202,0.020001673297355402,0.45589852270804376,227
0.9520998746045393,0.7589794345974089,0.5613453054841979,0.7270105564406427,0.24241960477708438,0.14130303068973596,0.48463531284331174,0.8913786020874277,0.24565262057136958,0.13509303939973058,0.6925080031010191,227
0.9104085735367894,0.8182621702952511,0.48163879570069634,0.7549537643266944,0.3360745369797542,0.022234907855740057,0.6877326237132872,0.8850824799580713,0.25429975202768795,0.13730092124445192,0.637895018696091,227
0.960649625457465,0.7592338556606815,0.5181218594329807,0.798033909400014,0.13685534570644847,0.06496655982111767,0.519395033486544,0.942849858719153,0.27877916602922764,0.09820242633649698,0.6240832316352605,227
0.9846797074492781,0.8378839054650377,0.4368744706776288,0.7695640494249647,0.31531090747004653,0.1486490704903105,0.681585287556775,0.7497473066593597,0.33863887880956445,0.026612415465160168,0.516629468214809,227
0.935332752253745,0.7506067048716856,0.4435864434181536,0.833217301740754,0.13637826400098418,0.08351364775986636,0.5083810043575485,0.8952666278041427,0.22028759920074087,0.13593490952980294,0.6008082155031313,226
0.9747823617334108,0.7683519049564547,0.473772730481492,0.9303960913667002,0.12217635824395004,0.10150744651527899,0.6486716829172396,0.7476346737066303,0.3749485066048899,0.16848286098799994,0.4763408456288149,226
0.9337441066555967,0.8176848267111032,0.6393734655257859,0.9268050656159653,0.20033803266097489,0.12383187929422394,0.43994372176723306,0.7516430257425717,0.22529246716208912,0.17611901224604343,0.6725106071661134,226
0.9361849936479618,0.8287153211455576,0.4117356937343236,0.8162222496941969,0.27756056919179806,0.128564709465676,0.5362565980703754,0.8298152213403891,0.24339820159009834,0.14405498028546213,0.6419914791493937,226
